Index,Age,Overall,Weak Foot,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes
15114,24,60,3.0,14.0,10.0,17.0,26.0,9.0,16.0,14.0,15.0,24.0,22.0,49.0,46.0,44.0,60.0,55.0,22.0,62.0,35.0,43.0,13.0,23.0,15.0,12.0,35.0,17.0,43.0,15.0,14.0,13.0,62.0,54.0,58.0,57.0,61.0
15122,26,60,3.0,13.0,8.0,13.0,18.0,8.0,6.0,14.0,13.0,22.0,12.0,32.0,31.0,32.0,43.0,22.0,23.0,71.0,29.0,72.0,9.0,21.0,13.0,7.0,29.0,12.0,36.0,10.0,13.0,10.0,63.0,61.0,60.0,58.0,62.0
15128,27,60,3.0,11.0,13.0,14.0,33.0,15.0,15.0,16.0,13.0,31.0,18.0,35.0,41.0,48.0,51.0,50.0,13.0,49.0,28.0,58.0,11.0,28.0,15.0,10.0,35.0,15.0,50.0,21.0,14.0,17.0,60.0,62.0,63.0,58.0,58.0
15133,39,60,3.0,12.0,10.0,10.0,22.0,10.0,9.0,10.0,9.0,25.0,15.0,24.0,28.0,31.0,65.0,37.0,36.0,54.0,29.0,75.0,9.0,37.0,18.0,9.0,39.0,12.0,50.0,7.0,11.0,12.0,54.0,63.0,38.0,62.0,60.0
15135,18,60,3.0,12.0,10.0,12.0,25.0,9.0,12.0,11.0,14.0,24.0,13.0,22.0,31.0,38.0,57.0,45.0,17.0,54.0,40.0,45.0,7.0,28.0,13.0,7.0,50.0,13.0,40.0,10.0,14.0,13.0,60.0,63.0,62.0,55.0,57.0
15150,23,60,2.0,14.0,9.0,16.0,22.0,16.0,14.0,15.0,13.0,21.0,25.0,24.0,31.0,40.0,56.0,56.0,20.0,60.0,27.0,54.0,11.0,19.0,12.0,7.0,20.0,23.0,34.0,10.0,19.0,15.0,62.0,56.0,61.0,58.0,62.0
15155,21,60,2.0,11.0,9.0,13.0,25.0,5.0,8.0,13.0,13.0,17.0,16.0,25.0,24.0,21.0,38.0,44.0,24.0,59.0,21.0,51.0,6.0,27.0,13.0,4.0,28.0,14.0,32.0,15.0,10.0,14.0,60.0,58.0,63.0,62.0,64.0
15158,28,60,3.0,13.0,19.0,20.0,30.0,22.0,8.0,9.0,7.0,21.0,18.0,43.0,42.0,30.0,62.0,60.0,22.0,57.0,37.0,58.0,9.0,22.0,17.0,15.0,50.0,26.0,43.0,16.0,18.0,13.0,61.0,57.0,62.0,55.0,62.0
15160,32,60,2.0,14.0,8.0,12.0,23.0,8.0,11.0,23.0,15.0,16.0,18.0,26.0,23.0,29.0,44.0,49.0,23.0,65.0,22.0,45.0,6.0,19.0,12.0,9.0,45.0,15.0,25.0,15.0,11.0,13.0,63.0,67.0,58.0,56.0,58.0
15163,22,60,3.0,17.0,12.0,20.0,31.0,11.0,19.0,13.0,17.0,25.0,20.0,46.0,40.0,39.0,55.0,57.0,19.0,56.0,44.0,79.0,13.0,20.0,19.0,18.0,11.0,23.0,31.0,19.0,11.0,14.0,64.0,58.0,59.0,56.0,62.0
15171,20,60,2.0,15.0,7.0,15.0,20.0,7.0,9.0,15.0,11.0,28.0,11.0,25.0,17.0,22.0,55.0,26.0,25.0,61.0,20.0,55.0,11.0,15.0,15.0,6.0,28.0,10.0,23.0,10.0,12.0,14.0,63.0,59.0,57.0,54.0,62.0
15173,22,60,2.0,10.0,8.0,11.0,19.0,5.0,11.0,12.0,10.0,27.0,14.0,21.0,15.0,24.0,41.0,47.0,24.0,63.0,28.0,53.0,7.0,19.0,8.0,6.0,53.0,10.0,55.0,14.0,10.0,13.0,65.0,62.0,58.0,59.0,62.0
15175,21,60,3.0,11.0,7.0,13.0,25.0,6.0,8.0,11.0,11.0,23.0,17.0,26.0,27.0,23.0,46.0,20.0,16.0,37.0,23.0,56.0,8.0,17.0,13.0,7.0,35.0,11.0,33.0,11.0,13.0,11.0,64.0,62.0,55.0,55.0,61.0
15202,23,60,3.0,12.0,9.0,13.0,28.0,9.0,5.0,11.0,14.0,27.0,12.0,16.0,22.0,23.0,53.0,25.0,21.0,31.0,19.0,61.0,5.0,22.0,14.0,5.0,35.0,11.0,40.0,12.0,12.0,11.0,61.0,59.0,58.0,57.0,62.0
15223,29,60,2.0,10.0,18.0,11.0,26.0,12.0,14.0,16.0,14.0,23.0,22.0,32.0,39.0,34.0,54.0,33.0,19.0,54.0,36.0,71.0,14.0,22.0,21.0,11.0,26.0,20.0,40.0,29.0,18.0,17.0,58.0,65.0,53.0,59.0,60.0
15227,22,60,3.0,11.0,10.0,10.0,30.0,5.0,16.0,19.0,13.0,28.0,25.0,38.0,30.0,37.0,51.0,35.0,25.0,82.0,28.0,51.0,7.0,19.0,10.0,7.0,28.0,10.0,39.0,12.0,11.0,11.0,63.0,58.0,57.0,55.0,64.0
15232,22,60,2.0,18.0,18.0,18.0,26.0,16.0,14.0,20.0,18.0,19.0,21.0,38.0,34.0,32.0,54.0,36.0,20.0,53.0,21.0,75.0,17.0,28.0,17.0,11.0,19.0,20.0,27.0,8.0,17.0,17.0,62.0,60.0,58.0,57.0,61.0
15246,20,60,2.0,14.0,8.0,13.0,29.0,10.0,10.0,14.0,14.0,22.0,12.0,30.0,30.0,32.0,53.0,32.0,23.0,60.0,28.0,63.0,10.0,25.0,15.0,7.0,42.0,12.0,49.0,8.0,14.0,12.0,57.0,61.0,57.0,60.0,61.0
15269,31,60,3.0,17.0,15.0,14.0,26.0,12.0,13.0,11.0,11.0,23.0,22.0,52.0,54.0,55.0,45.0,28.0,25.0,58.0,15.0,70.0,16.0,37.0,10.0,16.0,33.0,21.0,54.0,28.0,14.0,11.0,66.0,58.0,58.0,58.0,60.0
15284,23,60,2.0,11.0,13.0,15.0,23.0,16.0,16.0,20.0,11.0,25.0,18.0,43.0,44.0,36.0,53.0,68.0,24.0,56.0,32.0,47.0,12.0,22.0,24.0,17.0,48.0,19.0,41.0,17.0,18.0,15.0,59.0,60.0,57.0,60.0,62.0
15285,23,60,3.0,14.0,12.0,14.0,28.0,10.0,11.0,20.0,15.0,30.0,18.0,40.0,45.0,42.0,57.0,39.0,34.0,53.0,28.0,41.0,16.0,21.0,14.0,5.0,36.0,21.0,22.0,11.0,10.0,10.0,63.0,55.0,55.0,58.0,60.0
15293,18,60,4.0,12.0,10.0,13.0,26.0,14.0,11.0,12.0,15.0,23.0,24.0,38.0,41.0,46.0,61.0,46.0,26.0,67.0,24.0,64.0,13.0,29.0,10.0,10.0,29.0,21.0,43.0,18.0,10.0,13.0,60.0,57.0,55.0,54.0,66.0
15294,23,60,1.0,18.0,17.0,12.0,25.0,14.0,14.0,16.0,17.0,27.0,20.0,46.0,45.0,36.0,56.0,56.0,21.0,52.0,30.0,65.0,17.0,24.0,23.0,13.0,14.0,26.0,54.0,25.0,15.0,18.0,60.0,60.0,58.0,59.0,60.0
15315,26,59,2.0,14.0,14.0,15.0,26.0,13.0,14.0,13.0,15.0,24.0,19.0,30.0,31.0,36.0,53.0,42.0,20.0,48.0,32.0,79.0,14.0,18.0,20.0,11.0,32.0,18.0,39.0,20.0,14.0,16.0,61.0,57.0,58.0,58.0,60.0
15324,22,59,3.0,20.0,9.0,14.0,37.0,10.0,14.0,15.0,20.0,30.0,30.0,46.0,44.0,30.0,58.0,55.0,26.0,52.0,20.0,65.0,6.0,26.0,24.0,8.0,20.0,30.0,39.0,9.0,13.0,14.0,58.0,54.0,54.0,58.0,61.0
15332,22,59,3.0,16.0,11.0,15.0,27.0,16.0,15.0,15.0,15.0,22.0,21.0,29.0,35.0,39.0,53.0,38.0,20.0,57.0,27.0,59.0,11.0,21.0,13.0,10.0,30.0,22.0,40.0,8.0,18.0,14.0,60.0,55.0,57.0,59.0,62.0
15344,23,59,2.0,11.0,11.0,12.0,25.0,12.0,13.0,19.0,13.0,22.0,16.0,46.0,46.0,38.0,46.0,51.0,24.0,58.0,24.0,58.0,18.0,17.0,12.0,13.0,24.0,14.0,45.0,19.0,13.0,20.0,61.0,59.0,61.0,57.0,61.0
15353,21,59,3.0,14.0,9.0,14.0,34.0,8.0,9.0,15.0,13.0,25.0,25.0,32.0,21.0,31.0,52.0,29.0,31.0,36.0,22.0,74.0,7.0,25.0,13.0,5.0,33.0,12.0,23.0,28.0,13.0,12.0,63.0,57.0,60.0,58.0,59.0
15359,23,59,2.0,12.0,11.0,17.0,22.0,15.0,18.0,18.0,17.0,28.0,20.0,55.0,44.0,44.0,51.0,52.0,28.0,66.0,43.0,63.0,15.0,45.0,21.0,13.0,30.0,20.0,39.0,16.0,11.0,16.0,62.0,50.0,60.0,58.0,65.0
15371,22,59,1.0,13.0,9.0,13.0,19.0,5.0,9.0,12.0,12.0,21.0,18.0,19.0,18.0,38.0,49.0,30.0,22.0,40.0,21.0,58.0,6.0,19.0,10.0,5.0,37.0,11.0,50.0,30.0,11.0,11.0,61.0,56.0,59.0,55.0,63.0
15372,19,59,3.0,13.0,5.0,12.0,14.0,6.0,8.0,12.0,10.0,15.0,14.0,27.0,38.0,35.0,49.0,38.0,16.0,45.0,20.0,38.0,8.0,16.0,5.0,5.0,15.0,10.0,12.0,8.0,11.0,13.0,64.0,59.0,59.0,56.0,58.0
15378,19,59,3.0,18.0,13.0,12.0,31.0,13.0,19.0,17.0,19.0,19.0,15.0,40.0,38.0,38.0,56.0,41.0,21.0,52.0,29.0,50.0,14.0,26.0,14.0,5.0,30.0,17.0,50.0,5.0,19.0,13.0,60.0,57.0,52.0,56.0,60.0
15381,19,59,4.0,26.0,17.0,20.0,30.0,14.0,24.0,21.0,17.0,30.0,29.0,50.0,51.0,30.0,53.0,35.0,30.0,60.0,45.0,64.0,15.0,18.0,12.0,9.0,40.0,15.0,44.0,12.0,20.0,11.0,60.0,57.0,60.0,56.0,63.0
15387,21,59,2.0,19.0,16.0,16.0,27.0,19.0,15.0,20.0,19.0,17.0,21.0,48.0,47.0,39.0,53.0,57.0,25.0,55.0,35.0,62.0,17.0,22.0,17.0,20.0,32.0,17.0,43.0,15.0,12.0,13.0,57.0,60.0,59.0,57.0,62.0
15389,19,59,2.0,21.0,10.0,13.0,21.0,15.0,11.0,12.0,12.0,26.0,19.0,20.0,27.0,31.0,58.0,33.0,21.0,49.0,26.0,51.0,9.0,25.0,9.0,8.0,54.0,17.0,21.0,18.0,11.0,11.0,58.0,55.0,53.0,57.0,63.0
15390,35,59,2.0,14.0,7.0,10.0,21.0,7.0,14.0,13.0,14.0,15.0,18.0,29.0,17.0,24.0,56.0,43.0,18.0,57.0,18.0,44.0,5.0,22.0,12.0,7.0,24.0,12.0,35.0,6.0,11.0,12.0,59.0,58.0,58.0,60.0,56.0
15393,18,59,2.0,12.0,9.0,18.0,27.0,7.0,12.0,10.0,13.0,27.0,14.0,34.0,32.0,29.0,55.0,48.0,22.0,63.0,27.0,53.0,8.0,34.0,14.0,9.0,41.0,12.0,39.0,9.0,14.0,13.0,59.0,59.0,56.0,57.0,59.0
15396,20,59,2.0,12.0,5.0,12.0,17.0,5.0,13.0,13.0,11.0,26.0,14.0,22.0,28.0,35.0,57.0,23.0,18.0,60.0,17.0,62.0,6.0,25.0,7.0,5.0,41.0,16.0,57.0,16.0,10.0,10.0,56.0,57.0,61.0,58.0,62.0
15416,22,59,2.0,15.0,19.0,15.0,25.0,11.0,16.0,16.0,15.0,19.0,18.0,48.0,42.0,40.0,57.0,33.0,20.0,44.0,39.0,56.0,14.0,25.0,23.0,12.0,26.0,22.0,54.0,21.0,17.0,13.0,61.0,56.0,53.0,54.0,61.0
15424,30,59,2.0,14.0,15.0,15.0,25.0,11.0,12.0,11.0,13.0,21.0,16.0,45.0,49.0,40.0,48.0,45.0,12.0,54.0,37.0,58.0,13.0,17.0,11.0,11.0,33.0,13.0,38.0,18.0,16.0,13.0,60.0,58.0,59.0,59.0,60.0
15426,41,59,3.0,19.0,8.0,19.0,26.0,15.0,17.0,18.0,10.0,25.0,23.0,21.0,41.0,48.0,54.0,46.0,23.0,54.0,30.0,54.0,16.0,39.0,19.0,17.0,38.0,7.0,57.0,24.0,16.0,17.0,61.0,54.0,54.0,63.0,55.0
15428,33,59,2.0,10.0,19.0,20.0,54.0,11.0,15.0,14.0,18.0,51.0,36.0,34.0,36.0,68.0,53.0,54.0,20.0,56.0,35.0,60.0,14.0,36.0,16.0,13.0,45.0,23.0,54.0,12.0,13.0,16.0,60.0,59.0,60.0,57.0,58.0
15434,22,59,2.0,13.0,13.0,15.0,31.0,16.0,18.0,17.0,17.0,20.0,24.0,46.0,43.0,33.0,47.0,54.0,23.0,51.0,30.0,42.0,16.0,20.0,12.0,9.0,32.0,29.0,45.0,11.0,16.0,17.0,59.0,57.0,56.0,60.0,60.0
15451,23,59,2.0,16.0,15.0,16.0,32.0,13.0,13.0,16.0,18.0,18.0,27.0,54.0,52.0,55.0,59.0,61.0,26.0,68.0,23.0,59.0,18.0,20.0,11.0,10.0,37.0,26.0,49.0,11.0,18.0,15.0,59.0,55.0,60.0,54.0,63.0
15452,21,59,3.0,14.0,18.0,20.0,22.0,9.0,11.0,20.0,23.0,25.0,24.0,45.0,33.0,37.0,54.0,56.0,23.0,58.0,32.0,71.0,20.0,20.0,21.0,17.0,32.0,24.0,45.0,11.0,15.0,23.0,61.0,52.0,50.0,58.0,63.0
15467,32,59,3.0,31.0,15.0,23.0,53.0,16.0,21.0,32.0,32.0,56.0,34.0,50.0,51.0,56.0,56.0,53.0,43.0,52.0,34.0,63.0,14.0,44.0,26.0,17.0,52.0,32.0,56.0,12.0,18.0,18.0,55.0,63.0,56.0,61.0,55.0
15474,23,59,2.0,11.0,7.0,12.0,23.0,6.0,12.0,11.0,14.0,27.0,13.0,27.0,22.0,22.0,54.0,39.0,17.0,51.0,27.0,66.0,6.0,16.0,11.0,5.0,21.0,19.0,38.0,10.0,10.0,12.0,57.0,59.0,55.0,54.0,64.0
15486,21,59,3.0,16.0,10.0,12.0,21.0,11.0,14.0,13.0,15.0,15.0,12.0,34.0,21.0,23.0,56.0,42.0,20.0,52.0,31.0,48.0,11.0,15.0,11.0,8.0,50.0,12.0,35.0,10.0,14.0,11.0,64.0,57.0,55.0,56.0,57.0
15491,22,59,2.0,12.0,15.0,13.0,20.0,16.0,11.0,14.0,15.0,21.0,17.0,34.0,36.0,44.0,46.0,33.0,15.0,53.0,36.0,78.0,16.0,16.0,21.0,13.0,46.0,15.0,44.0,20.0,12.0,10.0,59.0,57.0,62.0,63.0,59.0
15495,21,59,3.0,11.0,8.0,13.0,27.0,8.0,15.0,15.0,15.0,22.0,17.0,26.0,28.0,56.0,45.0,53.0,26.0,65.0,33.0,45.0,9.0,29.0,9.0,6.0,55.0,12.0,40.0,16.0,12.0,15.0,60.0,58.0,59.0,59.0,63.0
15506,25,59,2.0,13.0,14.0,13.0,16.0,19.0,12.0,13.0,20.0,20.0,30.0,26.0,26.0,52.0,60.0,64.0,37.0,62.0,41.0,65.0,13.0,20.0,12.0,13.0,14.0,16.0,41.0,10.0,11.0,11.0,59.0,57.0,55.0,60.0,58.0
15508,37,59,3.0,15.0,14.0,17.0,28.0,11.0,12.0,11.0,16.0,25.0,23.0,37.0,38.0,42.0,58.0,48.0,24.0,61.0,31.0,63.0,11.0,32.0,17.0,16.0,40.0,24.0,40.0,16.0,11.0,11.0,59.0,56.0,52.0,60.0,60.0
15511,21,59,3.0,13.0,8.0,14.0,15.0,8.0,9.0,11.0,11.0,26.0,19.0,18.0,31.0,22.0,46.0,42.0,37.0,61.0,27.0,54.0,6.0,23.0,12.0,4.0,39.0,14.0,32.0,9.0,11.0,14.0,61.0,58.0,53.0,54.0,65.0
15520,24,59,2.0,21.0,18.0,16.0,24.0,21.0,14.0,15.0,21.0,20.0,18.0,25.0,26.0,31.0,57.0,28.0,20.0,40.0,41.0,64.0,13.0,18.0,20.0,17.0,19.0,15.0,27.0,10.0,14.0,12.0,61.0,56.0,56.0,55.0,62.0
15531,21,59,2.0,15.0,9.0,12.0,24.0,20.0,13.0,17.0,14.0,25.0,22.0,47.0,46.0,37.0,41.0,58.0,30.0,55.0,22.0,66.0,17.0,20.0,11.0,12.0,11.0,21.0,30.0,12.0,18.0,15.0,62.0,57.0,56.0,58.0,64.0
15538,20,59,2.0,11.0,13.0,18.0,27.0,13.0,12.0,18.0,12.0,22.0,25.0,40.0,33.0,33.0,56.0,28.0,23.0,47.0,20.0,39.0,17.0,20.0,6.0,6.0,22.0,26.0,27.0,11.0,19.0,14.0,59.0,57.0,58.0,59.0,58.0
15542,19,59,2.0,12.0,7.0,12.0,19.0,5.0,7.0,10.0,14.0,24.0,15.0,31.0,28.0,39.0,58.0,31.0,20.0,46.0,20.0,40.0,6.0,23.0,9.0,6.0,32.0,19.0,43.0,10.0,14.0,12.0,60.0,54.0,56.0,57.0,63.0
15544,24,59,3.0,10.0,6.0,11.0,16.0,7.0,9.0,13.0,14.0,21.0,10.0,27.0,24.0,32.0,49.0,25.0,22.0,38.0,17.0,69.0,9.0,18.0,6.0,6.0,22.0,13.0,27.0,10.0,11.0,12.0,60.0,58.0,48.0,58.0,61.0
15552,20,59,3.0,13.0,17.0,13.0,19.0,20.0,12.0,10.0,11.0,19.0,21.0,51.0,52.0,55.0,44.0,39.0,23.0,45.0,45.0,69.0,20.0,17.0,20.0,15.0,25.0,15.0,39.0,12.0,10.0,12.0,59.0,58.0,53.0,59.0,63.0
15558,21,59,3.0,12.0,13.0,16.0,22.0,14.0,12.0,18.0,16.0,20.0,20.0,36.0,34.0,39.0,51.0,35.0,21.0,57.0,23.0,66.0,15.0,26.0,14.0,12.0,31.0,20.0,30.0,18.0,15.0,14.0,62.0,59.0,57.0,57.0,60.0
15562,24,59,2.0,15.0,18.0,16.0,25.0,19.0,21.0,19.0,17.0,26.0,22.0,43.0,41.0,57.0,57.0,48.0,25.0,68.0,30.0,67.0,13.0,35.0,19.0,20.0,26.0,24.0,43.0,29.0,17.0,12.0,61.0,56.0,55.0,57.0,60.0
15566,20,59,3.0,14.0,8.0,12.0,16.0,5.0,12.0,13.0,12.0,17.0,18.0,44.0,40.0,39.0,50.0,39.0,23.0,60.0,25.0,45.0,6.0,17.0,9.0,4.0,27.0,11.0,31.0,18.0,12.0,11.0,61.0,58.0,51.0,59.0,62.0
15570,19,59,3.0,14.0,5.0,10.0,20.0,5.0,5.0,12.0,8.0,25.0,15.0,16.0,16.0,36.0,47.0,29.0,25.0,40.0,30.0,60.0,10.0,26.0,8.0,8.0,29.0,15.0,29.0,12.0,13.0,13.0,63.0,60.0,58.0,57.0,56.0
15577,18,59,3.0,14.0,8.0,10.0,16.0,9.0,9.0,11.0,13.0,16.0,15.0,50.0,50.0,30.0,39.0,33.0,25.0,40.0,16.0,57.0,9.0,24.0,6.0,8.0,35.0,12.0,41.0,9.0,10.0,11.0,62.0,57.0,57.0,58.0,64.0
15589,18,59,3.0,12.0,6.0,10.0,17.0,10.0,9.0,13.0,11.0,19.0,12.0,22.0,28.0,26.0,48.0,40.0,21.0,41.0,26.0,58.0,10.0,26.0,15.0,6.0,35.0,16.0,28.0,13.0,11.0,12.0,63.0,51.0,57.0,58.0,64.0
15595,22,59,1.0,11.0,9.0,13.0,26.0,9.0,12.0,13.0,12.0,24.0,18.0,27.0,22.0,29.0,48.0,38.0,17.0,43.0,25.0,63.0,9.0,27.0,10.0,5.0,25.0,16.0,47.0,9.0,12.0,13.0,63.0,57.0,50.0,58.0,63.0
15622,24,59,3.0,16.0,16.0,20.0,23.0,13.0,15.0,19.0,17.0,24.0,23.0,45.0,46.0,34.0,43.0,63.0,39.0,47.0,37.0,54.0,12.0,21.0,20.0,15.0,19.0,30.0,39.0,20.0,13.0,14.0,60.0,59.0,60.0,58.0,63.0
15630,21,59,2.0,11.0,9.0,10.0,23.0,10.0,8.0,9.0,10.0,16.0,14.0,20.0,18.0,24.0,51.0,30.0,21.0,49.0,26.0,58.0,6.0,22.0,14.0,6.0,26.0,18.0,33.0,15.0,10.0,9.0,63.0,60.0,61.0,55.0,56.0
15641,22,59,2.0,12.0,14.0,15.0,26.0,13.0,16.0,13.0,11.0,29.0,19.0,49.0,41.0,35.0,51.0,57.0,23.0,59.0,41.0,51.0,11.0,25.0,25.0,13.0,36.0,13.0,45.0,10.0,14.0,19.0,61.0,55.0,54.0,57.0,62.0
15648,22,59,2.0,13.0,9.0,14.0,25.0,7.0,11.0,14.0,13.0,22.0,15.0,21.0,26.0,33.0,58.0,41.0,18.0,51.0,18.0,61.0,6.0,21.0,14.0,6.0,32.0,17.0,21.0,17.0,13.0,14.0,63.0,60.0,54.0,52.0,58.0
15661,26,59,2.0,14.0,8.0,12.0,20.0,9.0,13.0,14.0,10.0,16.0,15.0,21.0,33.0,26.0,35.0,39.0,23.0,43.0,26.0,48.0,8.0,25.0,11.0,5.0,21.0,18.0,28.0,8.0,13.0,14.0,59.0,57.0,56.0,63.0,65.0
15673,24,59,1.0,14.0,6.0,10.0,18.0,8.0,8.0,11.0,11.0,22.0,13.0,17.0,27.0,37.0,58.0,32.0,20.0,52.0,23.0,61.0,7.0,20.0,9.0,7.0,24.0,17.0,54.0,12.0,11.0,12.0,54.0,67.0,50.0,57.0,58.0
15681,21,59,3.0,14.0,20.0,20.0,28.0,14.0,19.0,12.0,21.0,20.0,26.0,40.0,43.0,34.0,54.0,58.0,21.0,57.0,20.0,57.0,17.0,20.0,19.0,16.0,20.0,26.0,28.0,11.0,18.0,19.0,63.0,53.0,53.0,54.0,65.0
15692,35,59,3.0,28.0,15.0,34.0,33.0,31.0,27.0,18.0,16.0,31.0,31.0,30.0,40.0,46.0,53.0,55.0,22.0,48.0,39.0,51.0,8.0,44.0,22.0,12.0,41.0,14.0,57.0,30.0,33.0,27.0,56.0,60.0,58.0,60.0,58.0
15693,22,59,2.0,16.0,18.0,11.0,27.0,16.0,19.0,18.0,12.0,31.0,16.0,49.0,49.0,37.0,59.0,49.0,22.0,61.0,25.0,62.0,11.0,21.0,19.0,11.0,36.0,21.0,39.0,12.0,13.0,13.0,60.0,55.0,62.0,54.0,60.0
15694,19,59,3.0,19.0,18.0,11.0,29.0,13.0,12.0,20.0,11.0,16.0,20.0,49.0,42.0,37.0,53.0,54.0,20.0,63.0,41.0,45.0,19.0,17.0,24.0,19.0,48.0,17.0,36.0,23.0,13.0,20.0,58.0,59.0,53.0,60.0,58.0
15701,19,59,3.0,11.0,12.0,9.0,22.0,11.0,13.0,12.0,11.0,21.0,21.0,36.0,47.0,51.0,47.0,55.0,21.0,69.0,29.0,59.0,9.0,34.0,16.0,11.0,39.0,22.0,29.0,21.0,8.0,11.0,61.0,58.0,54.0,54.0,64.0
15705,20,59,3.0,13.0,7.0,13.0,24.0,6.0,7.0,13.0,12.0,22.0,14.0,31.0,22.0,37.0,42.0,46.0,18.0,63.0,26.0,34.0,5.0,18.0,13.0,6.0,37.0,16.0,36.0,16.0,10.0,10.0,68.0,55.0,55.0,55.0,64.0
15717,23,59,3.0,15.0,9.0,13.0,24.0,10.0,14.0,13.0,14.0,19.0,21.0,25.0,28.0,32.0,52.0,36.0,21.0,54.0,22.0,49.0,11.0,17.0,10.0,7.0,33.0,23.0,39.0,12.0,18.0,14.0,62.0,56.0,58.0,59.0,59.0
15720,22,59,2.0,14.0,6.0,13.0,23.0,9.0,6.0,14.0,14.0,18.0,12.0,21.0,20.0,29.0,51.0,48.0,19.0,62.0,24.0,42.0,5.0,25.0,11.0,8.0,41.0,12.0,38.0,14.0,10.0,12.0,60.0,59.0,54.0,54.0,64.0
15724,21,59,1.0,16.0,16.0,15.0,29.0,14.0,18.0,15.0,13.0,22.0,25.0,37.0,42.0,43.0,54.0,61.0,25.0,60.0,22.0,51.0,20.0,26.0,8.0,19.0,29.0,28.0,25.0,11.0,20.0,19.0,60.0,56.0,58.0,53.0,65.0
15734,19,59,2.0,16.0,20.0,12.0,28.0,16.0,17.0,17.0,13.0,30.0,24.0,40.0,42.0,39.0,52.0,42.0,22.0,66.0,33.0,59.0,20.0,23.0,22.0,14.0,27.0,15.0,39.0,18.0,12.0,15.0,58.0,60.0,57.0,56.0,62.0
15738,26,59,3.0,13.0,9.0,12.0,24.0,14.0,12.0,13.0,11.0,23.0,22.0,53.0,59.0,55.0,54.0,51.0,22.0,43.0,23.0,67.0,14.0,15.0,13.0,12.0,14.0,12.0,57.0,17.0,13.0,12.0,59.0,57.0,60.0,60.0,59.0
15748,22,59,3.0,17.0,11.0,15.0,31.0,15.0,13.0,16.0,18.0,22.0,21.0,44.0,43.0,41.0,58.0,62.0,20.0,60.0,40.0,65.0,14.0,21.0,15.0,12.0,29.0,24.0,39.0,12.0,16.0,17.0,61.0,54.0,55.0,57.0,60.0
15762,24,59,2.0,24.0,14.0,23.0,32.0,21.0,16.0,19.0,21.0,31.0,21.0,46.0,49.0,54.0,55.0,42.0,22.0,57.0,38.0,58.0,19.0,41.0,25.0,12.0,31.0,21.0,44.0,10.0,21.0,21.0,61.0,56.0,54.0,56.0,63.0
15766,26,59,2.0,20.0,19.0,19.0,26.0,11.0,19.0,20.0,18.0,25.0,18.0,40.0,40.0,38.0,51.0,41.0,16.0,59.0,25.0,58.0,18.0,18.0,25.0,20.0,11.0,27.0,48.0,16.0,19.0,19.0,62.0,57.0,56.0,53.0,62.0
15768,34,59,3.0,12.0,5.0,14.0,31.0,5.0,14.0,11.0,11.0,38.0,12.0,25.0,20.0,38.0,55.0,39.0,20.0,46.0,23.0,62.0,7.0,18.0,9.0,6.0,33.0,17.0,41.0,10.0,13.0,12.0,59.0,54.0,61.0,62.0,57.0
15775,19,59,3.0,12.0,8.0,12.0,25.0,7.0,22.0,13.0,11.0,19.0,30.0,40.0,33.0,38.0,44.0,42.0,18.0,61.0,22.0,38.0,7.0,25.0,10.0,14.0,37.0,12.0,44.0,15.0,10.0,11.0,62.0,57.0,64.0,58.0,63.0
15779,28,59,3.0,21.0,15.0,17.0,24.0,20.0,22.0,20.0,21.0,22.0,28.0,34.0,46.0,41.0,57.0,57.0,43.0,53.0,43.0,56.0,20.0,21.0,22.0,8.0,32.0,20.0,42.0,8.0,19.0,22.0,58.0,58.0,57.0,56.0,59.0
15788,22,59,2.0,14.0,15.0,12.0,24.0,16.0,12.0,20.0,14.0,18.0,23.0,45.0,51.0,34.0,52.0,55.0,23.0,54.0,40.0,55.0,16.0,20.0,19.0,12.0,10.0,24.0,53.0,19.0,16.0,17.0,59.0,54.0,59.0,62.0,60.0
15816,24,59,2.0,13.0,14.0,18.0,24.0,12.0,14.0,13.0,19.0,23.0,24.0,36.0,34.0,35.0,54.0,45.0,23.0,52.0,26.0,60.0,13.0,27.0,12.0,7.0,16.0,27.0,42.0,9.0,18.0,14.0,61.0,55.0,56.0,57.0,61.0
15828,21,58,3.0,14.0,18.0,13.0,27.0,20.0,13.0,19.0,13.0,20.0,24.0,46.0,46.0,35.0,52.0,59.0,22.0,55.0,31.0,56.0,12.0,25.0,25.0,20.0,12.0,15.0,29.0,8.0,19.0,15.0,59.0,55.0,54.0,57.0,61.0
15852,25,58,2.0,10.0,8.0,12.0,31.0,6.0,9.0,17.0,11.0,26.0,12.0,36.0,46.0,30.0,60.0,41.0,33.0,59.0,44.0,64.0,11.0,33.0,12.0,9.0,19.0,26.0,37.0,17.0,13.0,15.0,59.0,51.0,63.0,57.0,59.0
