Index,Age,Overall,Weak Foot,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes
14464,23,61,2.0,47.0,38.0,52.0,66.0,34.0,53.0,36.0,51.0,62.0,64.0,63.0,62.0,66.0,59.0,69.0,58.0,69.0,74.0,75.0,39.0,77.0,63.0,44.0,54.0,50.0,54.0,62.0,66.0,65.0,13.0,8.0,15.0,12.0,11.0
14467,21,61,3.0,56.0,49.0,49.0,58.0,56.0,62.0,54.0,60.0,49.0,63.0,83.0,78.0,67.0,66.0,68.0,62.0,48.0,56.0,71.0,58.0,71.0,52.0,61.0,47.0,53.0,60.0,55.0,55.0,59.0,9.0,6.0,7.0,7.0,13.0
14472,23,61,4.0,61.0,35.0,50.0,56.0,23.0,62.0,42.0,22.0,46.0,58.0,76.0,75.0,71.0,59.0,63.0,40.0,77.0,67.0,68.0,41.0,45.0,57.0,53.0,40.0,39.0,56.0,56.0,57.0,57.0,12.0,7.0,6.0,8.0,8.0
14474,29,61,3.0,52.0,24.0,69.0,58.0,23.0,48.0,29.0,30.0,60.0,59.0,67.0,65.0,71.0,58.0,66.0,30.0,69.0,67.0,72.0,25.0,51.0,55.0,46.0,34.0,36.0,59.0,56.0,61.0,62.0,7.0,15.0,12.0,13.0,8.0
14476,25,61,3.0,63.0,47.0,50.0,58.0,43.0,62.0,33.0,33.0,57.0,60.0,68.0,64.0,63.0,54.0,63.0,41.0,63.0,68.0,59.0,47.0,50.0,57.0,58.0,52.0,37.0,54.0,52.0,60.0,60.0,7.0,14.0,10.0,14.0,10.0
14477,22,61,3.0,62.0,25.0,42.0,55.0,23.0,54.0,49.0,26.0,36.0,62.0,68.0,65.0,75.0,54.0,79.0,33.0,76.0,61.0,35.0,42.0,56.0,59.0,37.0,36.0,28.0,43.0,60.0,64.0,59.0,8.0,10.0,14.0,15.0,5.0
14478,20,61,2.0,59.0,34.0,46.0,68.0,38.0,66.0,35.0,29.0,64.0,69.0,60.0,65.0,68.0,43.0,42.0,37.0,69.0,68.0,73.0,36.0,68.0,53.0,24.0,33.0,42.0,47.0,61.0,66.0,61.0,15.0,15.0,8.0,13.0,14.0
14481,19,61,4.0,59.0,44.0,51.0,60.0,46.0,59.0,44.0,34.0,46.0,61.0,75.0,78.0,72.0,62.0,73.0,57.0,75.0,67.0,52.0,40.0,53.0,54.0,56.0,49.0,50.0,52.0,49.0,59.0,54.0,12.0,15.0,9.0,9.0,13.0
14485,34,61,3.0,38.0,26.0,61.0,59.0,32.0,41.0,30.0,35.0,51.0,44.0,52.0,40.0,51.0,64.0,47.0,43.0,53.0,51.0,74.0,34.0,61.0,63.0,42.0,35.0,42.0,56.0,63.0,57.0,52.0,10.0,12.0,6.0,13.0,14.0
14486,28,61,3.0,21.0,35.0,67.0,38.0,34.0,31.0,39.0,52.0,30.0,27.0,60.0,61.0,60.0,56.0,41.0,57.0,71.0,77.0,80.0,25.0,71.0,58.0,45.0,46.0,31.0,54.0,55.0,60.0,58.0,14.0,11.0,10.0,9.0,7.0
14487,25,61,3.0,54.0,48.0,56.0,60.0,28.0,55.0,42.0,42.0,54.0,55.0,80.0,76.0,77.0,49.0,82.0,50.0,72.0,68.0,74.0,50.0,65.0,56.0,49.0,37.0,40.0,41.0,60.0,58.0,57.0,15.0,11.0,12.0,14.0,15.0
14493,21,61,2.0,26.0,23.0,58.0,45.0,27.0,26.0,35.0,35.0,34.0,41.0,55.0,57.0,57.0,48.0,60.0,40.0,68.0,58.0,68.0,23.0,64.0,58.0,23.0,29.0,46.0,44.0,60.0,64.0,63.0,9.0,13.0,13.0,14.0,12.0
14499,21,61,4.0,26.0,29.0,64.0,53.0,36.0,38.0,29.0,22.0,49.0,42.0,74.0,77.0,46.0,50.0,45.0,49.0,78.0,65.0,75.0,27.0,72.0,59.0,26.0,27.0,41.0,55.0,46.0,59.0,58.0,13.0,7.0,9.0,5.0,5.0
14502,20,61,3.0,22.0,22.0,58.0,51.0,25.0,34.0,21.0,28.0,30.0,50.0,64.0,65.0,50.0,50.0,54.0,38.0,68.0,67.0,73.0,21.0,52.0,58.0,26.0,33.0,32.0,42.0,60.0,63.0,60.0,7.0,6.0,13.0,10.0,13.0
14504,24,61,3.0,49.0,40.0,50.0,67.0,38.0,46.0,43.0,45.0,56.0,61.0,70.0,70.0,65.0,58.0,68.0,44.0,61.0,71.0,62.0,35.0,47.0,57.0,39.0,53.0,43.0,59.0,60.0,59.0,55.0,12.0,9.0,6.0,8.0,12.0
14505,21,61,3.0,65.0,47.0,45.0,62.0,40.0,60.0,28.0,33.0,57.0,64.0,67.0,67.0,66.0,64.0,60.0,60.0,61.0,69.0,67.0,40.0,67.0,59.0,55.0,48.0,43.0,50.0,60.0,54.0,47.0,11.0,9.0,12.0,6.0,6.0
14509,26,61,3.0,23.0,18.0,60.0,48.0,26.0,25.0,30.0,29.0,29.0,43.0,54.0,63.0,50.0,51.0,50.0,42.0,76.0,58.0,82.0,24.0,43.0,56.0,24.0,28.0,37.0,57.0,67.0,60.0,58.0,6.0,13.0,9.0,14.0,8.0
14514,29,61,2.0,22.0,27.0,59.0,51.0,25.0,34.0,21.0,17.0,50.0,51.0,60.0,64.0,58.0,47.0,51.0,32.0,77.0,70.0,72.0,20.0,65.0,57.0,49.0,35.0,25.0,54.0,57.0,61.0,60.0,10.0,11.0,6.0,11.0,6.0
14518,22,61,3.0,64.0,29.0,48.0,58.0,30.0,58.0,32.0,28.0,56.0,55.0,71.0,70.0,56.0,48.0,72.0,27.0,63.0,64.0,62.0,25.0,51.0,60.0,46.0,48.0,37.0,46.0,55.0,63.0,61.0,14.0,12.0,14.0,10.0,12.0
14522,24,61,2.0,25.0,27.0,57.0,51.0,26.0,29.0,28.0,34.0,34.0,39.0,55.0,58.0,58.0,53.0,64.0,51.0,81.0,60.0,70.0,26.0,54.0,57.0,22.0,29.0,42.0,41.0,64.0,61.0,60.0,15.0,8.0,7.0,9.0,13.0
14523,27,61,2.0,55.0,43.0,59.0,53.0,25.0,53.0,20.0,34.0,48.0,54.0,72.0,68.0,62.0,53.0,62.0,37.0,65.0,83.0,66.0,18.0,63.0,58.0,45.0,44.0,59.0,45.0,57.0,60.0,59.0,9.0,12.0,14.0,11.0,14.0
14524,26,61,3.0,50.0,21.0,45.0,61.0,32.0,67.0,25.0,38.0,54.0,58.0,71.0,56.0,71.0,61.0,69.0,23.0,57.0,48.0,68.0,29.0,61.0,62.0,34.0,47.0,49.0,55.0,54.0,70.0,68.0,15.0,12.0,6.0,10.0,10.0
14526,17,61,3.0,63.0,40.0,55.0,58.0,36.0,56.0,48.0,38.0,52.0,62.0,63.0,69.0,73.0,56.0,78.0,43.0,55.0,52.0,43.0,41.0,59.0,59.0,55.0,51.0,40.0,55.0,52.0,63.0,62.0,15.0,11.0,8.0,14.0,12.0
14527,31,61,2.0,37.0,39.0,62.0,52.0,34.0,34.0,39.0,41.0,46.0,45.0,34.0,30.0,33.0,54.0,52.0,49.0,80.0,55.0,83.0,32.0,71.0,51.0,33.0,50.0,34.0,57.0,52.0,61.0,57.0,14.0,12.0,6.0,10.0,7.0
14532,18,61,3.0,28.0,29.0,61.0,41.0,35.0,28.0,29.0,33.0,32.0,43.0,52.0,61.0,40.0,57.0,51.0,42.0,67.0,47.0,71.0,29.0,54.0,62.0,32.0,31.0,47.0,45.0,60.0,62.0,60.0,8.0,8.0,14.0,6.0,10.0
14533,23,61,3.0,53.0,32.0,49.0,53.0,29.0,63.0,30.0,33.0,49.0,61.0,76.0,70.0,74.0,56.0,78.0,31.0,54.0,80.0,56.0,34.0,66.0,52.0,46.0,65.0,32.0,51.0,56.0,61.0,61.0,13.0,9.0,6.0,13.0,8.0
14539,31,61,2.0,34.0,13.0,58.0,50.0,16.0,35.0,16.0,17.0,43.0,45.0,32.0,31.0,45.0,53.0,31.0,50.0,29.0,54.0,90.0,20.0,65.0,58.0,23.0,38.0,36.0,56.0,59.0,61.0,60.0,13.0,11.0,14.0,12.0,13.0
14542,25,61,2.0,60.0,55.0,68.0,60.0,42.0,63.0,33.0,25.0,52.0,61.0,50.0,57.0,33.0,63.0,35.0,62.0,33.0,73.0,85.0,28.0,68.0,54.0,63.0,61.0,35.0,50.0,58.0,62.0,60.0,15.0,14.0,12.0,14.0,14.0
14543,25,61,3.0,42.0,31.0,63.0,58.0,35.0,37.0,35.0,26.0,53.0,55.0,51.0,48.0,57.0,54.0,54.0,39.0,66.0,53.0,70.0,35.0,53.0,55.0,34.0,44.0,46.0,52.0,60.0,63.0,60.0,10.0,8.0,7.0,14.0,8.0
14549,19,61,2.0,40.0,31.0,55.0,59.0,32.0,38.0,33.0,28.0,51.0,49.0,59.0,54.0,60.0,49.0,56.0,45.0,84.0,54.0,71.0,28.0,51.0,51.0,31.0,38.0,42.0,54.0,64.0,64.0,62.0,11.0,5.0,13.0,8.0,6.0
14555,20,61,3.0,29.0,27.0,60.0,53.0,25.0,38.0,26.0,27.0,42.0,45.0,55.0,53.0,53.0,54.0,60.0,38.0,65.0,49.0,69.0,26.0,56.0,57.0,24.0,33.0,37.0,45.0,62.0,64.0,61.0,12.0,6.0,6.0,11.0,9.0
14560,20,61,2.0,63.0,32.0,52.0,57.0,34.0,54.0,40.0,42.0,54.0,56.0,70.0,72.0,65.0,64.0,75.0,45.0,55.0,50.0,45.0,34.0,56.0,57.0,49.0,43.0,42.0,45.0,62.0,63.0,60.0,14.0,13.0,8.0,6.0,7.0
14562,20,61,2.0,25.0,22.0,69.0,40.0,29.0,22.0,22.0,31.0,24.0,40.0,63.0,61.0,50.0,51.0,50.0,45.0,73.0,57.0,77.0,25.0,50.0,56.0,21.0,26.0,42.0,49.0,62.0,62.0,62.0,12.0,12.0,12.0,7.0,5.0
14567,20,61,2.0,37.0,44.0,60.0,57.0,32.0,50.0,45.0,36.0,55.0,55.0,54.0,55.0,50.0,52.0,53.0,58.0,75.0,59.0,69.0,52.0,55.0,55.0,42.0,41.0,45.0,47.0,61.0,62.0,60.0,11.0,10.0,12.0,14.0,9.0
14568,20,61,3.0,60.0,32.0,36.0,62.0,30.0,58.0,31.0,34.0,53.0,60.0,76.0,73.0,68.0,54.0,73.0,41.0,57.0,72.0,53.0,37.0,54.0,57.0,38.0,43.0,43.0,43.0,54.0,57.0,61.0,9.0,6.0,7.0,11.0,6.0
14569,23,61,3.0,30.0,49.0,63.0,52.0,31.0,32.0,36.0,29.0,46.0,56.0,45.0,58.0,50.0,57.0,59.0,52.0,67.0,73.0,61.0,29.0,61.0,58.0,44.0,47.0,48.0,52.0,60.0,64.0,57.0,8.0,11.0,11.0,16.0,8.0
14572,27,61,3.0,48.0,28.0,59.0,45.0,25.0,39.0,28.0,32.0,42.0,45.0,47.0,50.0,38.0,58.0,48.0,31.0,52.0,53.0,72.0,27.0,71.0,60.0,27.0,38.0,31.0,62.0,59.0,65.0,57.0,10.0,12.0,7.0,7.0,12.0
14574,21,61,3.0,60.0,34.0,44.0,63.0,37.0,55.0,53.0,49.0,65.0,62.0,79.0,76.0,68.0,60.0,69.0,60.0,58.0,72.0,64.0,38.0,62.0,55.0,53.0,53.0,45.0,46.0,59.0,54.0,50.0,11.0,13.0,13.0,12.0,15.0
14575,21,61,2.0,37.0,30.0,66.0,40.0,37.0,37.0,29.0,36.0,36.0,39.0,44.0,44.0,50.0,52.0,59.0,43.0,70.0,49.0,68.0,26.0,52.0,61.0,29.0,33.0,45.0,52.0,60.0,64.0,63.0,8.0,6.0,5.0,8.0,6.0
14576,20,61,3.0,41.0,23.0,57.0,49.0,31.0,44.0,33.0,32.0,34.0,54.0,60.0,51.0,54.0,53.0,61.0,30.0,86.0,57.0,71.0,24.0,57.0,54.0,37.0,34.0,39.0,55.0,62.0,65.0,60.0,7.0,11.0,6.0,9.0,7.0
14577,25,61,4.0,56.0,29.0,60.0,52.0,26.0,58.0,44.0,29.0,41.0,59.0,77.0,74.0,70.0,60.0,67.0,46.0,49.0,83.0,63.0,32.0,67.0,54.0,35.0,29.0,26.0,57.0,51.0,59.0,55.0,9.0,10.0,13.0,8.0,8.0
14582,27,61,2.0,54.0,28.0,55.0,52.0,32.0,49.0,41.0,36.0,32.0,58.0,75.0,72.0,65.0,57.0,66.0,43.0,73.0,68.0,63.0,37.0,57.0,51.0,60.0,43.0,43.0,41.0,62.0,63.0,59.0,13.0,9.0,6.0,8.0,7.0
14587,21,61,4.0,59.0,34.0,47.0,57.0,30.0,60.0,37.0,35.0,43.0,58.0,76.0,72.0,75.0,59.0,73.0,43.0,64.0,66.0,55.0,27.0,78.0,48.0,51.0,44.0,36.0,49.0,52.0,62.0,65.0,8.0,11.0,8.0,8.0,7.0
14589,26,61,3.0,39.0,52.0,57.0,51.0,36.0,44.0,46.0,38.0,56.0,50.0,66.0,42.0,68.0,57.0,62.0,50.0,78.0,86.0,76.0,33.0,64.0,64.0,46.0,52.0,40.0,56.0,53.0,62.0,58.0,8.0,14.0,15.0,13.0,9.0
14599,18,61,3.0,33.0,37.0,69.0,55.0,35.0,52.0,36.0,30.0,52.0,58.0,65.0,62.0,61.0,66.0,52.0,38.0,79.0,61.0,48.0,36.0,58.0,63.0,48.0,41.0,44.0,60.0,61.0,64.0,65.0,15.0,10.0,10.0,11.0,14.0
14605,27,61,3.0,26.0,19.0,64.0,42.0,24.0,33.0,18.0,24.0,32.0,44.0,73.0,69.0,60.0,62.0,54.0,43.0,83.0,64.0,78.0,18.0,64.0,57.0,22.0,22.0,29.0,60.0,50.0,61.0,58.0,14.0,8.0,8.0,9.0,11.0
14607,25,61,3.0,45.0,31.0,68.0,55.0,32.0,37.0,41.0,20.0,49.0,49.0,59.0,66.0,46.0,50.0,43.0,36.0,38.0,56.0,80.0,29.0,46.0,57.0,32.0,40.0,52.0,41.0,58.0,65.0,58.0,16.0,14.0,11.0,7.0,6.0
14610,22,61,4.0,63.0,44.0,42.0,66.0,59.0,64.0,52.0,32.0,65.0,61.0,67.0,64.0,49.0,57.0,57.0,49.0,39.0,55.0,70.0,58.0,70.0,54.0,50.0,54.0,56.0,60.0,62.0,64.0,63.0,13.0,6.0,9.0,6.0,12.0
14611,20,61,3.0,33.0,29.0,57.0,54.0,25.0,53.0,44.0,23.0,48.0,52.0,55.0,56.0,48.0,55.0,60.0,46.0,68.0,65.0,72.0,24.0,76.0,56.0,27.0,36.0,36.0,50.0,59.0,59.0,57.0,8.0,15.0,12.0,13.0,9.0
14612,21,61,3.0,35.0,41.0,65.0,57.0,29.0,42.0,36.0,32.0,50.0,58.0,61.0,65.0,52.0,50.0,53.0,45.0,75.0,64.0,72.0,31.0,56.0,56.0,40.0,37.0,36.0,53.0,54.0,64.0,59.0,6.0,14.0,14.0,13.0,13.0
14613,20,61,2.0,34.0,28.0,65.0,53.0,34.0,48.0,28.0,26.0,41.0,43.0,65.0,67.0,59.0,55.0,64.0,47.0,65.0,69.0,58.0,21.0,55.0,64.0,29.0,29.0,41.0,53.0,54.0,63.0,64.0,8.0,14.0,10.0,15.0,14.0
14615,32,61,3.0,56.0,46.0,41.0,60.0,39.0,57.0,52.0,41.0,55.0,58.0,57.0,57.0,77.0,62.0,85.0,58.0,79.0,79.0,61.0,41.0,74.0,63.0,48.0,44.0,47.0,71.0,59.0,58.0,62.0,11.0,14.0,7.0,13.0,10.0
14616,21,61,2.0,24.0,21.0,61.0,41.0,16.0,28.0,15.0,15.0,26.0,41.0,46.0,44.0,64.0,55.0,65.0,23.0,48.0,67.0,85.0,18.0,66.0,60.0,16.0,18.0,19.0,61.0,61.0,62.0,54.0,10.0,7.0,10.0,8.0,8.0
14619,27,61,3.0,29.0,38.0,56.0,53.0,35.0,45.0,21.0,23.0,54.0,43.0,46.0,60.0,43.0,51.0,66.0,39.0,77.0,77.0,70.0,25.0,60.0,64.0,52.0,50.0,29.0,50.0,54.0,64.0,61.0,11.0,14.0,13.0,11.0,8.0
14622,24,61,3.0,56.0,29.0,49.0,55.0,29.0,47.0,34.0,30.0,43.0,48.0,69.0,74.0,66.0,55.0,60.0,31.0,74.0,68.0,63.0,34.0,58.0,58.0,40.0,45.0,35.0,41.0,61.0,61.0,66.0,7.0,15.0,10.0,12.0,16.0
14627,24,61,3.0,56.0,19.0,59.0,60.0,37.0,54.0,29.0,22.0,58.0,60.0,65.0,70.0,51.0,54.0,66.0,39.0,73.0,67.0,72.0,42.0,53.0,57.0,56.0,45.0,37.0,63.0,56.0,63.0,59.0,12.0,12.0,6.0,6.0,9.0
14629,22,61,3.0,56.0,42.0,30.0,49.0,24.0,57.0,43.0,26.0,37.0,58.0,76.0,72.0,66.0,62.0,72.0,49.0,69.0,60.0,66.0,41.0,63.0,62.0,60.0,52.0,31.0,53.0,62.0,62.0,57.0,13.0,7.0,14.0,13.0,7.0
14632,26,61,3.0,35.0,21.0,66.0,51.0,29.0,41.0,25.0,14.0,55.0,48.0,47.0,73.0,32.0,56.0,31.0,25.0,31.0,48.0,84.0,23.0,62.0,63.0,14.0,44.0,19.0,47.0,54.0,57.0,58.0,10.0,7.0,9.0,11.0,15.0
14638,29,61,3.0,49.0,33.0,67.0,50.0,33.0,42.0,44.0,35.0,63.0,48.0,63.0,69.0,65.0,65.0,64.0,58.0,55.0,60.0,68.0,41.0,57.0,55.0,21.0,46.0,42.0,55.0,60.0,62.0,61.0,16.0,6.0,6.0,11.0,14.0
14648,18,61,3.0,26.0,26.0,73.0,33.0,28.0,28.0,29.0,27.0,28.0,35.0,55.0,53.0,44.0,54.0,58.0,46.0,79.0,64.0,57.0,22.0,49.0,59.0,30.0,31.0,44.0,47.0,65.0,67.0,66.0,14.0,7.0,5.0,7.0,9.0
14651,24,61,3.0,32.0,22.0,60.0,59.0,33.0,46.0,28.0,28.0,48.0,53.0,65.0,55.0,54.0,51.0,70.0,51.0,75.0,53.0,62.0,33.0,65.0,55.0,28.0,32.0,46.0,49.0,59.0,63.0,59.0,11.0,10.0,10.0,13.0,13.0
14655,23,60,3.0,57.0,28.0,61.0,42.0,26.0,56.0,30.0,28.0,39.0,55.0,71.0,73.0,56.0,51.0,59.0,29.0,60.0,64.0,62.0,28.0,54.0,56.0,46.0,38.0,41.0,56.0,62.0,61.0,62.0,11.0,9.0,8.0,12.0,10.0
14657,18,60,3.0,30.0,29.0,63.0,41.0,37.0,29.0,35.0,28.0,30.0,35.0,55.0,49.0,45.0,49.0,59.0,41.0,63.0,49.0,60.0,27.0,56.0,55.0,33.0,38.0,48.0,46.0,60.0,67.0,66.0,8.0,9.0,9.0,9.0,8.0
14665,23,60,2.0,51.0,22.0,58.0,55.0,25.0,34.0,27.0,28.0,35.0,58.0,66.0,68.0,42.0,60.0,65.0,32.0,70.0,56.0,55.0,27.0,43.0,57.0,20.0,25.0,26.0,46.0,57.0,63.0,61.0,13.0,15.0,6.0,12.0,11.0
14677,22,60,3.0,54.0,30.0,57.0,61.0,31.0,56.0,48.0,36.0,46.0,52.0,64.0,60.0,61.0,45.0,67.0,32.0,77.0,61.0,74.0,36.0,71.0,59.0,42.0,45.0,50.0,43.0,60.0,66.0,62.0,15.0,15.0,14.0,15.0,16.0
14678,21,60,3.0,50.0,53.0,59.0,66.0,51.0,61.0,47.0,39.0,59.0,64.0,69.0,71.0,68.0,59.0,63.0,56.0,63.0,70.0,65.0,49.0,44.0,55.0,57.0,51.0,55.0,56.0,53.0,65.0,62.0,14.0,7.0,13.0,6.0,11.0
14684,29,60,4.0,52.0,40.0,43.0,55.0,43.0,62.0,41.0,36.0,53.0,61.0,72.0,67.0,70.0,59.0,76.0,65.0,71.0,60.0,45.0,57.0,56.0,57.0,53.0,39.0,43.0,46.0,57.0,64.0,57.0,11.0,7.0,11.0,8.0,13.0
14688,25,60,3.0,61.0,57.0,56.0,53.0,44.0,58.0,47.0,38.0,48.0,57.0,79.0,72.0,68.0,59.0,66.0,58.0,62.0,73.0,74.0,35.0,48.0,54.0,52.0,45.0,62.0,53.0,61.0,53.0,48.0,8.0,12.0,13.0,8.0,12.0
14691,28,60,3.0,64.0,31.0,48.0,54.0,25.0,59.0,55.0,31.0,43.0,60.0,71.0,72.0,76.0,55.0,75.0,35.0,65.0,60.0,62.0,34.0,61.0,50.0,52.0,34.0,31.0,40.0,45.0,66.0,62.0,8.0,15.0,7.0,13.0,8.0
14693,21,60,3.0,47.0,23.0,58.0,58.0,33.0,41.0,30.0,27.0,54.0,48.0,74.0,70.0,52.0,58.0,61.0,43.0,76.0,57.0,71.0,35.0,66.0,53.0,34.0,47.0,32.0,56.0,50.0,60.0,57.0,11.0,13.0,13.0,15.0,12.0
14699,25,60,3.0,53.0,39.0,55.0,61.0,38.0,57.0,49.0,33.0,52.0,59.0,69.0,71.0,67.0,58.0,88.0,57.0,75.0,74.0,72.0,47.0,77.0,55.0,62.0,37.0,38.0,56.0,58.0,50.0,56.0,16.0,16.0,11.0,8.0,11.0
14703,21,60,2.0,40.0,25.0,66.0,40.0,30.0,40.0,35.0,36.0,38.0,40.0,61.0,62.0,52.0,52.0,58.0,50.0,68.0,63.0,69.0,28.0,48.0,55.0,32.0,34.0,39.0,46.0,63.0,60.0,60.0,13.0,7.0,13.0,10.0,10.0
14705,24,60,2.0,42.0,23.0,54.0,39.0,25.0,52.0,31.0,30.0,29.0,48.0,76.0,73.0,79.0,64.0,76.0,27.0,61.0,60.0,58.0,24.0,56.0,63.0,46.0,49.0,40.0,57.0,62.0,67.0,60.0,14.0,9.0,12.0,10.0,11.0
14706,21,60,3.0,27.0,24.0,54.0,51.0,32.0,37.0,30.0,31.0,47.0,36.0,59.0,45.0,37.0,54.0,65.0,48.0,66.0,58.0,62.0,23.0,58.0,54.0,29.0,31.0,38.0,42.0,55.0,71.0,67.0,9.0,9.0,6.0,9.0,8.0
14707,24,60,3.0,21.0,18.0,67.0,49.0,21.0,36.0,25.0,20.0,33.0,49.0,55.0,60.0,45.0,44.0,64.0,47.0,66.0,61.0,69.0,26.0,59.0,60.0,28.0,28.0,33.0,43.0,53.0,60.0,56.0,14.0,13.0,13.0,8.0,12.0
14709,21,60,3.0,55.0,26.0,51.0,36.0,26.0,62.0,41.0,35.0,27.0,67.0,74.0,79.0,70.0,60.0,60.0,29.0,62.0,55.0,61.0,34.0,55.0,56.0,49.0,35.0,41.0,50.0,53.0,63.0,64.0,12.0,12.0,10.0,8.0,10.0
14712,21,60,3.0,53.0,32.0,49.0,47.0,29.0,69.0,42.0,45.0,42.0,46.0,70.0,73.0,55.0,62.0,66.0,31.0,56.0,63.0,55.0,40.0,59.0,62.0,55.0,43.0,49.0,46.0,59.0,63.0,60.0,8.0,12.0,9.0,8.0,11.0
14713,22,60,3.0,58.0,23.0,44.0,57.0,21.0,54.0,32.0,32.0,53.0,53.0,71.0,76.0,52.0,58.0,52.0,30.0,60.0,57.0,63.0,27.0,66.0,57.0,50.0,45.0,60.0,43.0,61.0,59.0,60.0,7.0,14.0,7.0,10.0,15.0
14715,23,60,2.0,21.0,20.0,55.0,26.0,28.0,20.0,29.0,23.0,35.0,36.0,51.0,63.0,62.0,49.0,55.0,35.0,72.0,71.0,76.0,22.0,56.0,56.0,25.0,27.0,33.0,51.0,67.0,63.0,58.0,6.0,13.0,9.0,8.0,13.0
14717,29,60,3.0,53.0,41.0,61.0,65.0,43.0,62.0,51.0,36.0,63.0,61.0,50.0,52.0,46.0,59.0,65.0,63.0,51.0,76.0,75.0,58.0,42.0,55.0,38.0,41.0,47.0,63.0,60.0,63.0,56.0,11.0,9.0,14.0,9.0,14.0
14718,20,60,3.0,29.0,20.0,57.0,46.0,25.0,33.0,26.0,29.0,42.0,37.0,56.0,55.0,72.0,59.0,58.0,46.0,73.0,68.0,72.0,19.0,59.0,57.0,22.0,26.0,39.0,52.0,59.0,61.0,56.0,14.0,9.0,8.0,14.0,15.0
14719,23,60,3.0,59.0,41.0,37.0,56.0,47.0,58.0,45.0,41.0,50.0,56.0,66.0,68.0,62.0,49.0,62.0,58.0,46.0,66.0,65.0,37.0,47.0,64.0,52.0,46.0,54.0,45.0,60.0,58.0,57.0,9.0,5.0,8.0,9.0,9.0
14721,19,60,3.0,64.0,28.0,49.0,42.0,36.0,65.0,43.0,36.0,41.0,55.0,61.0,61.0,57.0,62.0,61.0,36.0,61.0,59.0,59.0,31.0,59.0,60.0,59.0,42.0,41.0,48.0,58.0,65.0,63.0,10.0,5.0,6.0,6.0,12.0
14725,21,60,2.0,36.0,22.0,55.0,39.0,28.0,38.0,24.0,26.0,22.0,53.0,48.0,59.0,57.0,52.0,64.0,32.0,70.0,65.0,77.0,17.0,44.0,59.0,28.0,29.0,32.0,56.0,67.0,59.0,58.0,9.0,10.0,13.0,13.0,8.0
14730,25,60,3.0,37.0,33.0,59.0,53.0,22.0,48.0,33.0,31.0,56.0,51.0,73.0,69.0,50.0,56.0,52.0,52.0,67.0,72.0,82.0,41.0,57.0,55.0,28.0,32.0,32.0,52.0,54.0,58.0,57.0,14.0,16.0,7.0,15.0,16.0
14734,22,60,3.0,33.0,22.0,61.0,44.0,31.0,32.0,36.0,32.0,36.0,44.0,58.0,56.0,45.0,56.0,50.0,43.0,65.0,63.0,68.0,21.0,58.0,58.0,24.0,33.0,20.0,52.0,60.0,62.0,62.0,8.0,9.0,10.0,12.0,6.0
14739,18,60,3.0,56.0,27.0,40.0,53.0,23.0,58.0,50.0,29.0,49.0,59.0,69.0,65.0,69.0,53.0,73.0,31.0,72.0,86.0,57.0,22.0,53.0,57.0,47.0,42.0,37.0,45.0,58.0,58.0,54.0,6.0,11.0,8.0,14.0,8.0
14742,19,60,3.0,38.0,20.0,63.0,60.0,24.0,49.0,33.0,19.0,48.0,55.0,62.0,64.0,57.0,45.0,52.0,31.0,49.0,37.0,60.0,25.0,51.0,56.0,28.0,28.0,27.0,41.0,60.0,65.0,60.0,6.0,8.0,9.0,6.0,5.0
14752,17,60,3.0,48.0,32.0,61.0,59.0,39.0,39.0,33.0,36.0,53.0,51.0,62.0,64.0,55.0,54.0,62.0,53.0,68.0,64.0,68.0,34.0,59.0,58.0,34.0,51.0,48.0,52.0,56.0,69.0,61.0,7.0,10.0,8.0,13.0,5.0
14754,23,60,3.0,58.0,28.0,57.0,59.0,31.0,54.0,56.0,34.0,58.0,55.0,71.0,70.0,74.0,56.0,67.0,57.0,72.0,65.0,58.0,31.0,64.0,56.0,48.0,50.0,44.0,61.0,56.0,56.0,56.0,8.0,11.0,11.0,12.0,8.0
14755,25,60,2.0,30.0,21.0,57.0,37.0,26.0,33.0,33.0,30.0,30.0,41.0,61.0,55.0,46.0,55.0,74.0,44.0,68.0,63.0,38.0,20.0,50.0,64.0,23.0,32.0,39.0,45.0,63.0,76.0,67.0,12.0,15.0,15.0,10.0,7.0
14757,30,60,3.0,54.0,57.0,58.0,61.0,48.0,58.0,55.0,47.0,63.0,58.0,66.0,64.0,63.0,58.0,58.0,59.0,64.0,80.0,71.0,59.0,72.0,60.0,51.0,55.0,45.0,60.0,53.0,55.0,52.0,7.0,7.0,10.0,7.0,15.0
14758,20,60,3.0,36.0,25.0,62.0,47.0,30.0,32.0,27.0,28.0,40.0,37.0,56.0,62.0,48.0,50.0,42.0,40.0,56.0,56.0,82.0,26.0,63.0,57.0,30.0,31.0,35.0,40.0,55.0,60.0,55.0,8.0,8.0,11.0,7.0,10.0
