Index,Age,Overall,Weak Foot,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes
13300,18,62,3.0,58.0,60.0,61.0,58.0,50.0,66.0,42.0,36.0,42.0,62.0,77.0,75.0,79.0,62.0,81.0,56.0,63.0,54.0,47.0,57.0,39.0,17.0,55.0,55.0,42.0,49.0,23.0,23.0,20.0,7.0,9.0,12.0,13.0,11.0
13301,36,62,3.0,70.0,50.0,62.0,65.0,65.0,61.0,76.0,79.0,67.0,67.0,40.0,36.0,56.0,66.0,70.0,77.0,79.0,72.0,70.0,61.0,76.0,59.0,62.0,71.0,67.0,68.0,60.0,62.0,60.0,16.0,13.0,16.0,12.0,16.0
13303,19,62,5.0,59.0,58.0,39.0,58.0,45.0,68.0,47.0,51.0,41.0,67.0,76.0,70.0,71.0,45.0,71.0,57.0,42.0,64.0,56.0,62.0,45.0,21.0,56.0,55.0,40.0,58.0,29.0,28.0,31.0,14.0,10.0,6.0,13.0,9.0
13304,17,62,3.0,39.0,50.0,39.0,53.0,37.0,71.0,41.0,41.0,54.0,70.0,81.0,82.0,80.0,60.0,80.0,51.0,52.0,49.0,34.0,44.0,42.0,28.0,53.0,59.0,47.0,53.0,31.0,32.0,38.0,10.0,12.0,14.0,6.0,7.0
13306,20,62,3.0,50.0,54.0,59.0,72.0,44.0,63.0,47.0,50.0,71.0,60.0,57.0,63.0,52.0,55.0,66.0,56.0,55.0,50.0,50.0,52.0,59.0,54.0,52.0,58.0,49.0,47.0,57.0,60.0,68.0,11.0,11.0,11.0,10.0,9.0
13307,24,62,2.0,58.0,51.0,52.0,60.0,43.0,60.0,49.0,40.0,58.0,59.0,80.0,79.0,81.0,54.0,79.0,58.0,75.0,84.0,66.0,43.0,65.0,56.0,51.0,54.0,52.0,55.0,50.0,56.0,52.0,12.0,14.0,9.0,6.0,15.0
13310,23,62,3.0,59.0,58.0,49.0,61.0,47.0,69.0,50.0,33.0,51.0,64.0,74.0,80.0,69.0,49.0,53.0,60.0,53.0,66.0,64.0,54.0,58.0,20.0,48.0,45.0,51.0,57.0,25.0,30.0,21.0,10.0,8.0,10.0,10.0,7.0
13311,23,62,3.0,52.0,59.0,54.0,53.0,47.0,62.0,32.0,29.0,45.0,57.0,86.0,83.0,66.0,55.0,68.0,69.0,61.0,74.0,73.0,58.0,33.0,18.0,63.0,49.0,56.0,54.0,28.0,15.0,12.0,10.0,5.0,11.0,7.0,13.0
13318,20,62,3.0,59.0,53.0,50.0,66.0,47.0,63.0,49.0,53.0,59.0,65.0,64.0,69.0,60.0,53.0,64.0,61.0,58.0,60.0,59.0,59.0,58.0,54.0,53.0,59.0,58.0,42.0,51.0,64.0,62.0,6.0,11.0,5.0,9.0,9.0
13319,29,62,3.0,55.0,57.0,66.0,64.0,58.0,59.0,57.0,53.0,59.0,62.0,39.0,43.0,54.0,63.0,35.0,61.0,78.0,58.0,92.0,60.0,60.0,59.0,63.0,64.0,60.0,61.0,57.0,55.0,53.0,13.0,13.0,8.0,12.0,12.0
13320,28,62,3.0,54.0,55.0,42.0,63.0,44.0,62.0,55.0,41.0,57.0,63.0,61.0,68.0,84.0,61.0,79.0,59.0,78.0,71.0,62.0,52.0,44.0,56.0,58.0,64.0,45.0,65.0,55.0,52.0,44.0,13.0,8.0,7.0,10.0,7.0
13321,26,62,4.0,62.0,54.0,43.0,54.0,56.0,59.0,57.0,55.0,59.0,62.0,84.0,74.0,87.0,52.0,89.0,59.0,59.0,74.0,50.0,59.0,45.0,35.0,48.0,62.0,50.0,54.0,50.0,34.0,36.0,9.0,15.0,7.0,16.0,10.0
13322,23,62,3.0,63.0,54.0,48.0,62.0,50.0,65.0,55.0,48.0,58.0,64.0,68.0,66.0,59.0,52.0,62.0,66.0,53.0,62.0,66.0,60.0,50.0,19.0,53.0,55.0,60.0,56.0,38.0,33.0,32.0,13.0,6.0,7.0,16.0,12.0
13324,27,62,3.0,45.0,55.0,61.0,62.0,50.0,60.0,43.0,40.0,62.0,62.0,67.0,64.0,64.0,62.0,69.0,62.0,72.0,73.0,78.0,59.0,82.0,60.0,58.0,58.0,38.0,60.0,57.0,61.0,62.0,7.0,16.0,16.0,10.0,14.0
13326,26,62,3.0,37.0,37.0,59.0,68.0,35.0,58.0,40.0,49.0,64.0,59.0,62.0,64.0,65.0,62.0,67.0,54.0,64.0,59.0,71.0,52.0,48.0,55.0,50.0,66.0,47.0,45.0,60.0,64.0,53.0,7.0,6.0,16.0,14.0,7.0
13327,23,62,4.0,57.0,49.0,38.0,61.0,50.0,65.0,67.0,66.0,55.0,66.0,67.0,66.0,71.0,69.0,72.0,54.0,56.0,64.0,52.0,64.0,44.0,36.0,53.0,57.0,53.0,64.0,55.0,31.0,19.0,12.0,9.0,7.0,10.0,14.0
13328,32,62,3.0,62.0,57.0,58.0,63.0,60.0,62.0,59.0,50.0,61.0,62.0,60.0,60.0,61.0,60.0,65.0,60.0,67.0,69.0,70.0,56.0,66.0,44.0,60.0,59.0,60.0,58.0,50.0,30.0,27.0,7.0,11.0,7.0,6.0,9.0
13331,21,62,3.0,51.0,33.0,55.0,69.0,33.0,60.0,44.0,41.0,64.0,61.0,65.0,60.0,59.0,59.0,77.0,63.0,57.0,49.0,35.0,60.0,62.0,57.0,55.0,62.0,46.0,55.0,40.0,67.0,62.0,15.0,12.0,9.0,7.0,13.0
13333,27,62,3.0,51.0,42.0,51.0,62.0,44.0,56.0,45.0,43.0,58.0,60.0,64.0,64.0,59.0,54.0,61.0,54.0,66.0,77.0,78.0,43.0,72.0,58.0,37.0,53.0,52.0,48.0,57.0,59.0,55.0,10.0,5.0,11.0,12.0,10.0
13335,22,62,3.0,50.0,46.0,49.0,71.0,50.0,69.0,56.0,47.0,66.0,67.0,66.0,63.0,79.0,55.0,59.0,58.0,52.0,53.0,34.0,48.0,40.0,37.0,58.0,64.0,55.0,63.0,50.0,44.0,44.0,9.0,7.0,10.0,14.0,8.0
13344,27,62,3.0,58.0,63.0,47.0,52.0,45.0,63.0,39.0,33.0,43.0,64.0,81.0,78.0,71.0,55.0,68.0,58.0,71.0,65.0,61.0,54.0,30.0,11.0,63.0,47.0,59.0,42.0,26.0,12.0,14.0,15.0,14.0,9.0,15.0,14.0
13345,22,62,3.0,54.0,49.0,63.0,68.0,57.0,59.0,60.0,59.0,64.0,66.0,67.0,64.0,60.0,58.0,61.0,64.0,50.0,58.0,60.0,55.0,61.0,58.0,50.0,60.0,51.0,59.0,59.0,59.0,50.0,12.0,13.0,11.0,6.0,13.0
13349,23,62,3.0,59.0,56.0,22.0,56.0,48.0,65.0,52.0,43.0,55.0,62.0,80.0,81.0,82.0,64.0,78.0,53.0,79.0,47.0,46.0,45.0,36.0,31.0,53.0,55.0,53.0,49.0,38.0,18.0,13.0,9.0,7.0,7.0,8.0,14.0
13350,19,62,2.0,49.0,56.0,49.0,67.0,49.0,65.0,58.0,45.0,57.0,68.0,70.0,67.0,76.0,47.0,73.0,45.0,59.0,39.0,30.0,51.0,38.0,48.0,49.0,61.0,45.0,51.0,68.0,68.0,58.0,6.0,6.0,9.0,14.0,10.0
13351,22,62,2.0,48.0,58.0,51.0,64.0,45.0,61.0,44.0,46.0,62.0,59.0,74.0,71.0,61.0,61.0,75.0,63.0,56.0,63.0,55.0,48.0,48.0,48.0,58.0,54.0,53.0,48.0,50.0,53.0,52.0,10.0,7.0,10.0,9.0,10.0
13358,29,62,3.0,42.0,34.0,53.0,57.0,35.0,59.0,48.0,46.0,58.0,56.0,71.0,70.0,73.0,55.0,76.0,67.0,61.0,85.0,60.0,62.0,74.0,61.0,52.0,43.0,34.0,45.0,55.0,66.0,60.0,7.0,8.0,9.0,11.0,10.0
13361,22,62,3.0,50.0,52.0,57.0,65.0,46.0,61.0,49.0,43.0,58.0,63.0,70.0,72.0,61.0,63.0,60.0,60.0,58.0,79.0,70.0,48.0,68.0,55.0,55.0,57.0,49.0,50.0,56.0,60.0,54.0,8.0,14.0,14.0,13.0,10.0
13364,24,62,3.0,42.0,38.0,41.0,64.0,35.0,48.0,37.0,35.0,50.0,61.0,64.0,69.0,62.0,65.0,82.0,58.0,62.0,76.0,42.0,37.0,60.0,64.0,51.0,58.0,39.0,53.0,65.0,59.0,54.0,6.0,6.0,11.0,6.0,8.0
13366,20,62,4.0,42.0,32.0,33.0,70.0,35.0,63.0,51.0,53.0,67.0,66.0,54.0,56.0,55.0,59.0,62.0,44.0,36.0,47.0,61.0,50.0,55.0,60.0,42.0,65.0,32.0,58.0,39.0,49.0,47.0,9.0,10.0,8.0,14.0,8.0
13370,25,62,3.0,42.0,36.0,49.0,60.0,37.0,46.0,37.0,38.0,57.0,53.0,61.0,63.0,68.0,52.0,72.0,43.0,57.0,83.0,64.0,45.0,72.0,64.0,36.0,43.0,44.0,43.0,63.0,61.0,62.0,14.0,10.0,6.0,14.0,14.0
13372,19,62,3.0,58.0,55.0,31.0,65.0,52.0,63.0,63.0,70.0,60.0,66.0,66.0,64.0,62.0,52.0,67.0,63.0,49.0,51.0,42.0,64.0,44.0,29.0,50.0,64.0,60.0,55.0,35.0,48.0,42.0,11.0,7.0,11.0,10.0,7.0
13376,29,62,2.0,40.0,49.0,55.0,64.0,33.0,58.0,51.0,64.0,61.0,59.0,61.0,58.0,58.0,58.0,66.0,57.0,65.0,61.0,70.0,56.0,65.0,59.0,39.0,52.0,47.0,46.0,59.0,62.0,60.0,9.0,6.0,9.0,14.0,12.0
13377,21,62,3.0,46.0,32.0,58.0,65.0,32.0,58.0,42.0,42.0,63.0,64.0,64.0,62.0,59.0,52.0,59.0,49.0,68.0,70.0,70.0,63.0,66.0,57.0,59.0,63.0,38.0,58.0,48.0,44.0,56.0,7.0,6.0,9.0,12.0,6.0
13381,22,62,3.0,63.0,58.0,54.0,63.0,49.0,62.0,62.0,51.0,53.0,59.0,69.0,73.0,81.0,60.0,82.0,70.0,77.0,78.0,65.0,50.0,33.0,16.0,68.0,52.0,49.0,55.0,20.0,18.0,13.0,11.0,11.0,10.0,11.0,13.0
13384,20,62,3.0,59.0,60.0,50.0,57.0,55.0,68.0,51.0,44.0,46.0,67.0,74.0,71.0,67.0,54.0,76.0,63.0,48.0,67.0,39.0,48.0,28.0,25.0,62.0,50.0,60.0,62.0,22.0,26.0,32.0,10.0,15.0,13.0,9.0,8.0
13385,22,62,3.0,53.0,41.0,61.0,75.0,35.0,60.0,45.0,43.0,70.0,65.0,65.0,65.0,52.0,54.0,62.0,63.0,63.0,48.0,59.0,40.0,65.0,49.0,45.0,61.0,56.0,43.0,53.0,58.0,66.0,11.0,6.0,5.0,11.0,12.0
13386,27,62,3.0,63.0,55.0,58.0,59.0,58.0,65.0,71.0,61.0,58.0,61.0,90.0,81.0,93.0,48.0,91.0,64.0,90.0,75.0,32.0,59.0,49.0,22.0,44.0,43.0,64.0,44.0,19.0,25.0,23.0,11.0,9.0,11.0,13.0,8.0
13388,26,62,3.0,52.0,52.0,43.0,67.0,50.0,61.0,45.0,42.0,64.0,63.0,40.0,51.0,69.0,56.0,76.0,56.0,62.0,78.0,52.0,58.0,63.0,39.0,58.0,62.0,49.0,52.0,43.0,39.0,38.0,15.0,7.0,10.0,7.0,11.0
13390,19,62,3.0,50.0,47.0,59.0,64.0,36.0,62.0,52.0,39.0,61.0,64.0,66.0,67.0,56.0,60.0,79.0,55.0,61.0,67.0,29.0,54.0,62.0,61.0,50.0,59.0,47.0,58.0,56.0,60.0,57.0,8.0,9.0,8.0,14.0,6.0
13391,28,62,2.0,53.0,56.0,49.0,66.0,42.0,64.0,49.0,57.0,60.0,66.0,66.0,66.0,60.0,61.0,63.0,68.0,71.0,51.0,62.0,64.0,72.0,65.0,53.0,60.0,43.0,62.0,58.0,48.0,49.0,12.0,10.0,8.0,6.0,7.0
13394,21,62,4.0,50.0,59.0,41.0,53.0,42.0,68.0,41.0,34.0,40.0,63.0,91.0,90.0,77.0,52.0,65.0,58.0,63.0,63.0,72.0,46.0,65.0,35.0,45.0,55.0,40.0,47.0,39.0,40.0,35.0,11.0,5.0,11.0,12.0,14.0
13395,32,62,3.0,62.0,47.0,37.0,68.0,33.0,52.0,39.0,56.0,64.0,61.0,57.0,61.0,59.0,71.0,71.0,49.0,51.0,73.0,57.0,61.0,48.0,49.0,37.0,62.0,61.0,51.0,64.0,49.0,44.0,12.0,8.0,10.0,11.0,13.0
13397,22,62,3.0,55.0,45.0,64.0,68.0,45.0,66.0,50.0,47.0,63.0,67.0,69.0,64.0,72.0,61.0,63.0,59.0,59.0,61.0,59.0,50.0,60.0,54.0,59.0,58.0,50.0,58.0,58.0,63.0,60.0,13.0,10.0,8.0,13.0,9.0
13398,26,62,3.0,52.0,56.0,41.0,63.0,43.0,66.0,49.0,35.0,54.0,65.0,73.0,67.0,51.0,57.0,69.0,57.0,55.0,63.0,53.0,45.0,39.0,22.0,65.0,55.0,43.0,57.0,47.0,26.0,36.0,14.0,10.0,6.0,11.0,8.0
13399,23,62,3.0,50.0,55.0,38.0,66.0,52.0,68.0,61.0,63.0,60.0,63.0,76.0,73.0,82.0,51.0,76.0,56.0,55.0,69.0,47.0,40.0,40.0,26.0,56.0,55.0,40.0,62.0,34.0,36.0,35.0,6.0,14.0,10.0,8.0,7.0
13402,22,62,3.0,56.0,55.0,43.0,63.0,50.0,62.0,52.0,46.0,62.0,67.0,71.0,69.0,72.0,55.0,66.0,66.0,61.0,64.0,57.0,43.0,39.0,62.0,52.0,57.0,66.0,53.0,63.0,58.0,57.0,14.0,12.0,9.0,12.0,10.0
13403,30,62,3.0,40.0,47.0,45.0,63.0,42.0,54.0,44.0,43.0,59.0,60.0,66.0,69.0,66.0,65.0,67.0,60.0,74.0,75.0,71.0,54.0,63.0,67.0,56.0,61.0,41.0,59.0,58.0,60.0,58.0,8.0,10.0,6.0,13.0,9.0
13405,28,62,4.0,57.0,45.0,43.0,64.0,55.0,57.0,63.0,60.0,63.0,63.0,60.0,59.0,79.0,55.0,74.0,52.0,61.0,74.0,62.0,56.0,61.0,50.0,55.0,63.0,53.0,59.0,53.0,58.0,58.0,10.0,10.0,11.0,10.0,9.0
13407,21,62,3.0,49.0,61.0,56.0,66.0,44.0,65.0,45.0,42.0,63.0,67.0,69.0,64.0,72.0,61.0,64.0,67.0,55.0,60.0,49.0,63.0,44.0,35.0,65.0,58.0,41.0,58.0,42.0,41.0,39.0,10.0,5.0,8.0,6.0,9.0
13409,26,62,3.0,65.0,58.0,34.0,57.0,40.0,63.0,60.0,63.0,53.0,61.0,70.0,71.0,67.0,45.0,62.0,58.0,55.0,73.0,64.0,59.0,38.0,20.0,57.0,56.0,54.0,60.0,23.0,21.0,20.0,13.0,12.0,7.0,8.0,12.0
13414,21,62,3.0,47.0,54.0,57.0,68.0,57.0,62.0,47.0,42.0,65.0,64.0,61.0,62.0,55.0,58.0,58.0,64.0,56.0,61.0,57.0,56.0,64.0,44.0,66.0,51.0,52.0,47.0,46.0,57.0,63.0,7.0,12.0,11.0,11.0,9.0
13417,21,62,3.0,57.0,58.0,41.0,58.0,53.0,62.0,44.0,43.0,47.0,57.0,84.0,88.0,81.0,55.0,77.0,56.0,43.0,71.0,75.0,49.0,42.0,35.0,55.0,55.0,54.0,52.0,52.0,39.0,36.0,15.0,15.0,10.0,11.0,14.0
13423,27,62,4.0,56.0,59.0,51.0,62.0,46.0,63.0,56.0,63.0,60.0,60.0,80.0,76.0,73.0,55.0,81.0,59.0,69.0,68.0,65.0,58.0,60.0,58.0,55.0,49.0,50.0,56.0,54.0,53.0,48.0,12.0,7.0,14.0,7.0,7.0
13424,21,62,3.0,52.0,52.0,33.0,56.0,47.0,68.0,46.0,38.0,42.0,62.0,85.0,83.0,80.0,60.0,73.0,63.0,45.0,60.0,45.0,63.0,39.0,22.0,52.0,59.0,43.0,57.0,35.0,28.0,32.0,15.0,12.0,14.0,7.0,7.0
13425,17,62,3.0,42.0,61.0,65.0,57.0,42.0,65.0,38.0,36.0,46.0,63.0,83.0,78.0,80.0,54.0,84.0,56.0,50.0,53.0,41.0,34.0,28.0,16.0,67.0,49.0,48.0,57.0,52.0,21.0,27.0,12.0,11.0,9.0,14.0,10.0
13426,35,62,2.0,65.0,60.0,52.0,65.0,58.0,63.0,67.0,70.0,64.0,63.0,58.0,38.0,41.0,64.0,73.0,63.0,79.0,37.0,55.0,59.0,67.0,50.0,64.0,67.0,62.0,66.0,21.0,62.0,53.0,9.0,8.0,6.0,11.0,8.0
13428,23,62,4.0,58.0,55.0,42.0,57.0,56.0,65.0,52.0,56.0,52.0,60.0,77.0,77.0,82.0,48.0,73.0,57.0,74.0,77.0,74.0,59.0,41.0,51.0,58.0,50.0,54.0,55.0,51.0,54.0,51.0,13.0,13.0,13.0,8.0,9.0
13429,19,62,2.0,63.0,58.0,49.0,54.0,34.0,65.0,62.0,56.0,43.0,60.0,76.0,71.0,69.0,56.0,75.0,61.0,79.0,71.0,52.0,42.0,47.0,39.0,57.0,50.0,42.0,53.0,48.0,47.0,39.0,9.0,9.0,8.0,14.0,7.0
13431,20,62,3.0,60.0,60.0,43.0,64.0,48.0,68.0,54.0,39.0,60.0,62.0,76.0,73.0,72.0,55.0,78.0,60.0,42.0,41.0,29.0,46.0,32.0,24.0,51.0,53.0,61.0,51.0,17.0,29.0,29.0,10.0,13.0,10.0,9.0,11.0
13432,28,62,3.0,54.0,42.0,54.0,66.0,58.0,63.0,62.0,52.0,63.0,62.0,48.0,64.0,73.0,62.0,38.0,61.0,35.0,68.0,75.0,59.0,55.0,54.0,58.0,63.0,54.0,60.0,41.0,46.0,40.0,4.0,4.0,4.0,4.0,4.0
13434,24,62,2.0,61.0,29.0,45.0,54.0,35.0,62.0,54.0,36.0,50.0,58.0,77.0,76.0,73.0,45.0,67.0,52.0,68.0,86.0,60.0,43.0,56.0,56.0,42.0,49.0,44.0,55.0,59.0,58.0,59.0,12.0,8.0,10.0,13.0,11.0
13439,25,62,3.0,51.0,54.0,49.0,61.0,53.0,68.0,60.0,46.0,56.0,66.0,73.0,67.0,70.0,59.0,72.0,56.0,69.0,58.0,50.0,50.0,52.0,49.0,53.0,60.0,58.0,58.0,42.0,52.0,49.0,10.0,14.0,15.0,11.0,8.0
13442,27,62,3.0,64.0,61.0,51.0,55.0,36.0,62.0,57.0,55.0,48.0,58.0,90.0,90.0,81.0,48.0,79.0,58.0,76.0,82.0,79.0,42.0,40.0,48.0,61.0,54.0,63.0,59.0,44.0,44.0,46.0,11.0,16.0,8.0,10.0,7.0
13443,19,62,3.0,59.0,45.0,40.0,64.0,47.0,70.0,53.0,48.0,54.0,67.0,78.0,75.0,81.0,47.0,82.0,59.0,77.0,48.0,48.0,54.0,38.0,24.0,48.0,55.0,53.0,57.0,34.0,16.0,20.0,9.0,14.0,9.0,6.0,11.0
13447,20,62,3.0,60.0,53.0,42.0,57.0,62.0,64.0,63.0,49.0,43.0,65.0,77.0,75.0,83.0,60.0,72.0,60.0,53.0,58.0,40.0,56.0,48.0,18.0,57.0,58.0,51.0,58.0,25.0,29.0,32.0,10.0,11.0,15.0,7.0,7.0
13449,32,62,3.0,59.0,45.0,59.0,53.0,55.0,55.0,34.0,38.0,60.0,56.0,63.0,63.0,76.0,63.0,78.0,60.0,68.0,76.0,71.0,51.0,72.0,64.0,34.0,53.0,35.0,58.0,56.0,58.0,64.0,14.0,16.0,16.0,12.0,9.0
13453,22,62,3.0,63.0,53.0,60.0,59.0,40.0,62.0,44.0,52.0,54.0,60.0,74.0,72.0,61.0,53.0,63.0,55.0,47.0,73.0,65.0,42.0,48.0,22.0,54.0,56.0,53.0,50.0,23.0,29.0,28.0,13.0,5.0,9.0,9.0,12.0
13455,21,62,4.0,62.0,60.0,41.0,61.0,50.0,68.0,51.0,44.0,49.0,64.0,72.0,70.0,75.0,60.0,85.0,66.0,48.0,48.0,35.0,46.0,28.0,20.0,58.0,46.0,65.0,52.0,23.0,34.0,34.0,5.0,6.0,9.0,11.0,11.0
13457,31,62,3.0,59.0,62.0,51.0,57.0,52.0,60.0,52.0,48.0,49.0,58.0,77.0,79.0,64.0,62.0,72.0,58.0,64.0,63.0,60.0,52.0,68.0,49.0,60.0,58.0,42.0,60.0,26.0,41.0,42.0,15.0,16.0,11.0,7.0,14.0
13458,30,62,3.0,61.0,54.0,58.0,67.0,60.0,63.0,65.0,60.0,62.0,64.0,64.0,64.0,70.0,58.0,61.0,64.0,61.0,37.0,65.0,64.0,57.0,62.0,61.0,65.0,67.0,67.0,58.0,59.0,58.0,11.0,6.0,7.0,14.0,16.0
13461,25,62,3.0,53.0,42.0,48.0,70.0,43.0,55.0,55.0,48.0,66.0,63.0,74.0,68.0,69.0,66.0,80.0,51.0,56.0,74.0,68.0,37.0,73.0,52.0,44.0,58.0,52.0,66.0,54.0,51.0,58.0,14.0,8.0,7.0,14.0,8.0
13462,19,62,2.0,52.0,61.0,49.0,58.0,48.0,66.0,48.0,32.0,36.0,63.0,72.0,74.0,70.0,60.0,76.0,59.0,60.0,60.0,42.0,60.0,28.0,13.0,61.0,49.0,70.0,47.0,30.0,16.0,18.0,11.0,14.0,10.0,14.0,12.0
13464,19,62,3.0,48.0,48.0,55.0,66.0,36.0,57.0,46.0,53.0,63.0,64.0,57.0,64.0,62.0,57.0,63.0,59.0,70.0,70.0,69.0,49.0,65.0,52.0,45.0,66.0,48.0,63.0,59.0,63.0,59.0,13.0,13.0,7.0,10.0,14.0
13465,32,62,4.0,56.0,40.0,58.0,64.0,44.0,61.0,58.0,50.0,60.0,62.0,62.0,56.0,66.0,63.0,63.0,42.0,64.0,58.0,59.0,39.0,65.0,60.0,29.0,60.0,46.0,64.0,61.0,62.0,61.0,16.0,15.0,14.0,16.0,7.0
13466,22,62,3.0,60.0,47.0,55.0,68.0,32.0,59.0,39.0,45.0,66.0,61.0,49.0,56.0,61.0,60.0,66.0,65.0,62.0,45.0,71.0,48.0,62.0,65.0,55.0,61.0,48.0,54.0,64.0,61.0,62.0,10.0,9.0,9.0,7.0,5.0
13467,20,62,4.0,54.0,47.0,30.0,55.0,45.0,65.0,51.0,55.0,50.0,62.0,85.0,82.0,76.0,59.0,78.0,56.0,56.0,58.0,40.0,56.0,43.0,26.0,59.0,57.0,41.0,60.0,31.0,21.0,19.0,6.0,13.0,7.0,10.0,8.0
13473,28,62,3.0,59.0,40.0,44.0,65.0,45.0,67.0,56.0,53.0,63.0,65.0,68.0,73.0,71.0,59.0,60.0,52.0,66.0,65.0,79.0,59.0,44.0,45.0,49.0,62.0,52.0,65.0,56.0,59.0,56.0,13.0,12.0,8.0,14.0,5.0
13474,24,62,3.0,62.0,53.0,45.0,67.0,32.0,65.0,42.0,48.0,58.0,61.0,73.0,76.0,56.0,63.0,72.0,53.0,43.0,73.0,60.0,50.0,41.0,47.0,61.0,61.0,51.0,51.0,44.0,47.0,32.0,5.0,15.0,9.0,14.0,11.0
13475,21,62,2.0,60.0,29.0,54.0,59.0,29.0,62.0,30.0,40.0,42.0,59.0,66.0,65.0,62.0,61.0,69.0,35.0,70.0,64.0,55.0,28.0,50.0,60.0,48.0,39.0,41.0,57.0,59.0,63.0,58.0,8.0,7.0,7.0,8.0,14.0
13476,25,62,3.0,60.0,57.0,45.0,61.0,52.0,60.0,57.0,35.0,58.0,61.0,72.0,68.0,79.0,55.0,77.0,53.0,64.0,80.0,59.0,58.0,40.0,50.0,56.0,52.0,49.0,54.0,37.0,48.0,43.0,9.0,7.0,6.0,9.0,14.0
13479,20,62,3.0,28.0,23.0,64.0,65.0,28.0,47.0,31.0,29.0,62.0,60.0,71.0,70.0,70.0,57.0,66.0,51.0,65.0,43.0,70.0,34.0,58.0,63.0,24.0,55.0,44.0,63.0,62.0,63.0,62.0,9.0,6.0,8.0,11.0,8.0
13481,29,62,3.0,53.0,56.0,53.0,56.0,58.0,66.0,48.0,49.0,50.0,60.0,75.0,72.0,70.0,60.0,63.0,58.0,63.0,68.0,65.0,60.0,68.0,52.0,62.0,59.0,33.0,60.0,58.0,43.0,42.0,13.0,12.0,13.0,6.0,16.0
13486,27,62,3.0,41.0,57.0,35.0,56.0,42.0,70.0,53.0,42.0,46.0,69.0,80.0,89.0,72.0,61.0,85.0,63.0,58.0,80.0,43.0,58.0,42.0,40.0,66.0,41.0,62.0,55.0,35.0,41.0,36.0,6.0,12.0,7.0,7.0,14.0
13487,29,62,3.0,49.0,48.0,54.0,58.0,39.0,63.0,55.0,59.0,52.0,62.0,58.0,67.0,66.0,65.0,64.0,43.0,58.0,76.0,79.0,49.0,69.0,63.0,61.0,65.0,47.0,61.0,59.0,65.0,60.0,11.0,15.0,15.0,15.0,13.0
13490,22,62,3.0,59.0,48.0,33.0,65.0,45.0,64.0,50.0,49.0,60.0,69.0,74.0,78.0,70.0,55.0,68.0,59.0,65.0,62.0,67.0,61.0,54.0,50.0,46.0,61.0,48.0,61.0,63.0,66.0,63.0,5.0,10.0,14.0,15.0,8.0
13491,23,62,3.0,55.0,62.0,55.0,60.0,62.0,65.0,63.0,54.0,56.0,66.0,68.0,52.0,67.0,58.0,78.0,66.0,53.0,50.0,58.0,56.0,41.0,23.0,56.0,59.0,59.0,58.0,24.0,32.0,33.0,10.0,7.0,9.0,12.0,6.0
13492,33,62,3.0,46.0,37.0,59.0,60.0,37.0,38.0,43.0,48.0,58.0,59.0,64.0,67.0,63.0,70.0,53.0,35.0,60.0,58.0,68.0,30.0,60.0,62.0,42.0,54.0,55.0,50.0,65.0,60.0,58.0,14.0,12.0,10.0,10.0,9.0
13494,18,62,3.0,48.0,39.0,48.0,62.0,28.0,56.0,64.0,67.0,58.0,60.0,79.0,62.0,64.0,64.0,82.0,50.0,76.0,71.0,41.0,29.0,76.0,54.0,30.0,58.0,49.0,60.0,67.0,63.0,60.0,5.0,14.0,13.0,10.0,10.0
13496,23,62,2.0,61.0,57.0,42.0,60.0,57.0,68.0,46.0,39.0,55.0,67.0,67.0,65.0,63.0,51.0,60.0,57.0,44.0,55.0,57.0,51.0,28.0,22.0,53.0,59.0,47.0,55.0,36.0,27.0,21.0,8.0,9.0,7.0,7.0,12.0
13497,20,62,3.0,47.0,49.0,46.0,70.0,48.0,67.0,54.0,54.0,74.0,62.0,69.0,73.0,69.0,55.0,70.0,59.0,53.0,66.0,33.0,47.0,47.0,30.0,50.0,59.0,55.0,61.0,40.0,48.0,58.0,8.0,7.0,8.0,9.0,8.0
13504,18,62,3.0,61.0,39.0,52.0,71.0,41.0,48.0,49.0,37.0,61.0,59.0,66.0,43.0,57.0,50.0,70.0,61.0,52.0,72.0,57.0,48.0,61.0,62.0,37.0,37.0,48.0,56.0,66.0,61.0,42.0,15.0,7.0,8.0,6.0,9.0
13505,26,62,3.0,57.0,60.0,43.0,65.0,55.0,64.0,60.0,65.0,58.0,62.0,67.0,70.0,69.0,60.0,68.0,64.0,62.0,79.0,62.0,63.0,48.0,48.0,49.0,48.0,53.0,46.0,34.0,49.0,47.0,8.0,8.0,16.0,9.0,13.0
13506,30,62,3.0,53.0,57.0,61.0,57.0,59.0,63.0,53.0,52.0,52.0,62.0,77.0,79.0,58.0,58.0,51.0,61.0,63.0,71.0,82.0,55.0,59.0,24.0,59.0,54.0,46.0,55.0,22.0,22.0,21.0,7.0,12.0,16.0,16.0,13.0
